experiment_id,architecture,hidden1,hidden2,weight_decay,dropout_rate,pca_components,learning_rate,mean_accuracy,std_accuracy,macro_sensitivity,macro_specificity,macro_precision,macro_f1,weighted_sensitivity,weighted_specificity,weighted_precision,weighted_f1,per_class_sensitivity,per_class_specificity,per_class_precision,per_class_f1,total_epochs,training_time_s,model_file,confusion_matrix_file
168,2-layer-PCA20,128,32,0.3,0.7,20,0.001,0.39375,0.044633927678392825,0.4308035714285714,0.7951983678086618,0.4680107986681262,0.34111504856931685,0.39375,0.7870434712346478,0.43628723088852406,0.30297496304508503,"[0.5833333333333333, 0.5, 0.35416666666666663, 0.2857142857142857]","[0.9191176470588235, 0.6875, 0.7857142857142857, 0.7884615384615384]","[0.69375, 0.3862433862433862, 0.44482758620689655, 0.3472222222222222]","[0.5988095238095238, 0.26666666666666666, 0.296484003801077, 0.2025]",1024,12.43675184249878,model_h128-32_wd0.3_dr0.7_pca20.pt,model_h128-32_wd0.3_dr0.7_pca20_confusion_matrix.npy
169,2-layer-PCA20,128,32,0.5,0.5,20,0.001,0.3125,0.09762812094883319,0.36644345238095233,0.7763892816742081,0.2422363530432416,0.26315121687724985,0.3125,0.7930571266968325,0.199139357159868,0.22364752276259486,"[0.7499999999999999, 0.21875, 0.3541666666666667, 0.14285714285714285]","[0.6764705882352942, 0.828125, 0.6874999999999999, 0.9134615384615384]","[0.5644230769230769, 0.12763157894736843, 0.15924369747899159, 0.11764705882352941]","[0.5522987310172665, 0.15740740740740738, 0.21386647101980924, 0.12903225806451613]",1024,13.365298509597778,model_h128-32_wd0.5_dr0.5_pca20.pt,model_h128-32_wd0.5_dr0.5_pca20_confusion_matrix.npy
170,2-layer-PCA20,128,32,0.5,0.6,20,0.001,0.33749999999999997,0.0739509972887452,0.4077380952380953,0.7851436247575954,0.2857568944643248,0.28010435262363736,0.3375,0.8030744990303814,0.2397997444591872,0.23581687409001578,"[0.8333333333333334, 0.3125, 0.39583333333333337, 0.08928571428571429]","[0.7205882352941175, 0.78125, 0.6964285714285714, 0.9423076923076923]","[0.47770562770562774, 0.3713450292397661, 0.1803405572755418, 0.11363636363636363]","[0.552008177008177, 0.22507122507122507, 0.24333800841514724, 0.1]",1109,13.727875471115112,model_h128-32_wd0.5_dr0.6_pca20.pt,model_h128-32_wd0.5_dr0.6_pca20_confusion_matrix.npy
171,2-layer-PCA20,128,32,0.5,0.7,20,0.001,0.31875000000000003,0.020728904939721248,0.37165178571428564,0.7772616859243697,0.3473596256684492,0.2826859663496492,0.31875,0.790296743697479,0.326111853832442,0.24397689444684328,"[0.41666666666666663, 0.65625, 0.3958333333333333, 0.017857142857142856]","[0.9338235294117647, 0.5234375, 0.6517857142857143, 1.0]","[0.5075757575757576, 0.2708333333333333, 0.3610294117647059, 0.25]","[0.40931372549019607, 0.3551587301587301, 0.33293807641633727, 0.03333333333333333]",1136,14.759510040283203,model_h128-32_wd0.5_dr0.7_pca20.pt,model_h128-32_wd0.5_dr0.7_pca20_confusion_matrix.npy
172,2-layer-PCA20,64,16,0.2,0.5,20,0.001,0.3625,0.021650635094610963,0.3430059523809524,0.7727128110859728,0.27703147546897544,0.27923801149247574,0.3625,0.7283512443438914,0.28107323232323234,0.2826427218614719,"[0.375, 0.1875, 0.29166666666666663, 0.5178571428571429]","[0.9117647058823528, 0.890625, 0.75, 0.5384615384615384]","[0.375, 0.15625, 0.16666666666666666, 0.41020923520923525]","[0.3664772727272727, 0.16875, 0.19365079365079363, 0.38807397959183676]",911,8.752184629440308,model_h64-16_wd0.2_dr0.5_pca20.pt,model_h64-16_wd0.2_dr0.5_pca20_confusion_matrix.npy
173,2-layer-PCA20,64,16,0.2,0.6,20,0.001,0.4,0.03535533905932738,0.45498511904761907,0.801090568438914,0.41842145191409896,0.3470765104460757,0.4,0.804362273755656,0.4103166433239963,0.30635413137587053,"[0.7083333333333334, 0.53125, 0.3125, 0.26785714285714285]","[0.8455882352941176, 0.6953125, 0.875, 0.7884615384615384]","[0.5776960784313725, 0.2249579831932773, 0.5238095238095238, 0.3472222222222222]","[0.5839481774264383, 0.31212121212121213, 0.3189033189033189, 0.17333333333333334]",1031,9.893525123596191,model_h64-16_wd0.2_dr0.6_pca20.pt,model_h64-16_wd0.2_dr0.6_pca20_confusion_matrix.npy
174,2-layer-PCA20,64,16,0.2,0.7,20,0.001,0.29375,0.10058423087144426,0.328125,0.7689063005009696,0.24584828548644339,0.20315187529861442,0.29375,0.7818752020038786,0.220930023923445,0.18212464166268516,"[0.7083333333333333, 0.0625, 0.2916666666666667, 0.25]","[0.5441176470588236, 0.9765625, 0.7857142857142857, 0.7692307692307693]","[0.45795454545454545, 0.1, 0.3333333333333333, 0.09210526315789473]","[0.4046404682274248, 0.07692307692307693, 0.19642857142857142, 0.1346153846153846]",1123,11.829898118972778,model_h64-16_wd0.2_dr0.7_pca20.pt,model_h64-16_wd0.2_dr0.7_pca20_confusion_matrix.npy
175,2-layer-PCA20,64,16,0.3,0.5,20,0.001,0.4,0.046770717334674264,0.41927083333333337,0.7916734001292824,0.3780464348817677,0.3385084118779771,0.4,0.7666936005171299,0.3673388699578715,0.3266201986419378,"[0.5833333333333334, 0.40625, 0.1875, 0.5]","[0.8823529411764706, 0.8125, 0.8660714285714286, 0.6057692307692307]","[0.45210084033613446, 0.41718266253869973, 0.17857142857142855, 0.46433080808080807]","[0.4828215262997872, 0.2866666666666666, 0.15454545454545454, 0.43000000000000005]",1161,11.121821165084839,model_h64-16_wd0.3_dr0.5_pca20.pt,model_h64-16_wd0.3_dr0.5_pca20_confusion_matrix.npy
176,2-layer-PCA20,64,16,0.3,0.6,20,0.001,0.34375,0.027243118397129208,0.3753720238095238,0.7810088578700711,0.2810694701755073,0.28872166089386825,0.34375,0.7802854314802844,0.30801946118896584,0.28977315277476945,"[0.75, 0.09375, 0.35416666666666663, 0.30357142857142855]","[0.7132352941176471, 0.8984375, 0.7142857142857143, 0.7980769230769231]","[0.3228407557354926, 0.05357142857142857, 0.25747863247863245, 0.4903870639164757]","[0.4468828320802005, 0.06818181818181818, 0.29666666666666663, 0.3431553266467878]",1144,12.047910928726196,model_h64-16_wd0.3_dr0.6_pca20.pt,model_h64-16_wd0.3_dr0.6_pca20_confusion_matrix.npy
177,2-layer-PCA20,64,16,0.3,0.7,20,0.001,0.3625,0.02795084971874738,0.33854166666666663,0.7703847163865547,0.2613263574660633,0.230430263618403,0.3625,0.7190388655462184,0.22838329562594267,0.224459287722555,"[0.33333333333333337, 0.0625, 0.7083333333333333, 0.25]","[0.9632352941176471, 0.984375, 0.38392857142857145, 0.75]","[0.375, 0.3333333333333333, 0.24947209653092006, 0.0875]","[0.32291666666666663, 0.10101010101010101, 0.3681646571672147, 0.12962962962962962]",1033,10.370819568634033,model_h64-16_wd0.3_dr0.7_pca20.pt,model_h64-16_wd0.3_dr0.7_pca20_confusion_matrix.npy
178,2-layer-PCA20,64,16,0.5,0.5,20,0.001,0.30625,0.09249155366842965,0.3273809523809524,0.7730322297188105,0.16758914326002755,0.19970411145974773,0.30625,0.7858789188752423,0.17598004015203678,0.2006638386439364,"[0.625, 0.0625, 0.3541666666666667, 0.26785714285714285]","[0.5808823529411764, 0.9453125, 0.7678571428571428, 0.798076923076923]","[0.19875541125541124, 0.05555555555555555, 0.21120689655172414, 0.20483870967741935]","[0.28635028890783365, 0.058823529411764705, 0.2565666041275797, 0.19707602339181285]",1200,10.923630475997925,model_h64-16_wd0.5_dr0.5_pca20.pt,model_h64-16_wd0.5_dr0.5_pca20_confusion_matrix.npy
179,2-layer-PCA20,64,16,0.5,0.6,20,0.001,0.35,0.055901699437494734,0.3385416666666667,0.7790999212184874,0.28632133995037223,0.23497307234583797,0.35,0.7663996848739496,0.30057149503722086,0.253830662090034,"[0.2916666666666667, 0.375, 0.1875, 0.5]","[0.8161764705882353, 0.7734375, 0.9017857142857143, 0.625]","[0.3076923076923077, 0.16451612903225807, 0.28125, 0.3918269230769231]","[0.16517857142857142, 0.21367521367521367, 0.20089285714285715, 0.3601456471367097]",915,9.435782670974731,model_h64-16_wd0.5_dr0.6_pca20.pt,model_h64-16_wd0.5_dr0.6_pca20_confusion_matrix.npy
180,2-layer-PCA20,64,16,0.5,0.7,20,0.001,0.3125,0.10231690964840565,0.32589285714285715,0.7675642372333549,0.20667077175697865,0.21224544940743245,0.3125,0.7577569489334195,0.18211206896551724,0.19598335916469534,"[0.5416666666666666, 0.0, 0.7083333333333334, 0.05357142857142857]","[0.7426470588235294, 1.0, 0.36607142857142855, 0.9615384615384616]","[0.475, 0.0, 0.24454022988505747, 0.10714285714285714]","[0.41521739130434787, 0.0, 0.36233583489681054, 0.07142857142857142]",1032,11.610780000686646,model_h64-16_wd0.5_dr0.7_pca20.pt,model_h64-16_wd0.5_dr0.7_pca20_confusion_matrix.npy
181,2-layer-PCA30,256,64,0.2,0.5,30,0.001,0.375,0.03535533905932737,0.4095982142857143,0.7900813570620556,0.3497607453092293,0.3513776896473356,0.375,0.7853254282482224,0.3083343906284409,0.31775305269915294,"[0.5, 0.53125, 0.375, 0.23214285714285715]","[0.948529411764706, 0.6328125, 0.7232142857142856, 0.8557692307692308]","[0.6791666666666666, 0.2110606784519828, 0.27676435406698563, 0.23205128205128206]","[0.5734848484848485, 0.29467485919098824, 0.305550284629981, 0.23180076628352492]",884,13.305919408798218,model_h256-64_wd0.2_dr0.5_pca30.pt,model_h256-64_wd0.2_dr0.5_pca30_confusion_matrix.npy
182,2-layer-PCA30,256,64,0.2,0.6,30,0.001,0.35624999999999996,0.03697549864437261,0.36755952380952384,0.7761797026502909,0.2441612554112554,0.269213229843846,0.35625,0.7484688106011635,0.20764448051948053,0.2443865228910158,"[0.375, 0.5, 0.16666666666666666, 0.4285714285714286]","[0.963235294117647, 0.6875, 0.8482142857142857, 0.6057692307692307]","[0.47619047619047616, 0.23295454545454547, 0.08, 0.1875]","[0.4094017094017094, 0.30150834403080873, 0.10810810810810811, 0.25783475783475784]",837,12.278883695602417,model_h256-64_wd0.2_dr0.6_pca30.pt,model_h256-64_wd0.2_dr0.6_pca30_confusion_matrix.npy
183,2-layer-PCA30,256,64,0.2,0.7,30,0.001,0.35625,0.02724311839712922,0.40327380952380953,0.7878681520685198,0.2330867709842841,0.27496171587475204,0.35625,0.7952226082740788,0.21476640113300496,0.24960335720764104,"[0.7083333333333334, 0.25, 0.5833333333333334, 0.07142857142857142]","[0.7426470588235294, 0.859375, 0.6071428571428571, 0.9423076923076923]","[0.3697045707915273, 0.15037593984962405, 0.301155462184874, 0.1111111111111111]","[0.4461383343416011, 0.17777777777777776, 0.3889742296404989, 0.08695652173913043]",918,14.56775164604187,model_h256-64_wd0.2_dr0.7_pca30.pt,model_h256-64_wd0.2_dr0.7_pca30_confusion_matrix.npy
184,2-layer-PCA30,256,64,0.3,0.5,30,0.001,0.375,0.04677071733467427,0.41852678571428575,0.7897291127989657,0.42957706590519085,0.338487033618053,0.375,0.783916451195863,0.4001030941655941,0.2909542529813886,"[0.5833333333333334, 0.53125, 0.2916666666666667, 0.26785714285714285]","[0.9779411764705883, 0.59375, 0.7410714285714286, 0.8461538461538461]","[0.8166666666666667, 0.1927827380952381, 0.1810810810810811, 0.5277777777777777]","[0.6747474747474749, 0.2594298245614035, 0.18127250900360142, 0.23849832615973218]",1131,16.370715856552124,model_h256-64_wd0.3_dr0.5_pca30.pt,model_h256-64_wd0.3_dr0.5_pca30_confusion_matrix.npy
185,2-layer-PCA30,256,64,0.3,0.6,30,0.001,0.40625,0.0480071609241788,0.4207589285714286,0.7920723577892695,0.3605328851018506,0.34677676902909094,0.40625,0.7620394311570783,0.3226750210801935,0.32174546063090953,"[0.6249999999999999, 0.34375, 0.125, 0.5892857142857143]","[0.911764705882353, 0.78125, 0.9464285714285714, 0.5288461538461539]","[0.738095238095238, 0.1439655172413793, 0.2571428571428571, 0.30292792792792794]","[0.6333333333333333, 0.19144144144144143, 0.16718266253869968, 0.39514963880288956]",1126,14.34026837348938,model_h256-64_wd0.3_dr0.6_pca30.pt,model_h256-64_wd0.3_dr0.6_pca30_confusion_matrix.npy
186,2-layer-PCA30,256,64,0.3,0.7,30,0.001,0.4125,0.09437293044088436,0.4367559523809524,0.7971439176632191,0.3318242107909291,0.3387396784621494,0.4125,0.7760756706528765,0.2866512340428749,0.3083789540238604,"[0.5833333333333334, 0.4375, 0.3333333333333333, 0.39285714285714285]","[0.9264705882352942, 0.8046875, 0.6785714285714285, 0.7788461538461539]","[0.6, 0.33531746031746035, 0.15210084033613447, 0.23987854251012145]","[0.5473484848484849, 0.3081699346405229, 0.20322817314746883, 0.2962121212121212]",1321,17.910940647125244,model_h256-64_wd0.3_dr0.7_pca30.pt,model_h256-64_wd0.3_dr0.7_pca30_confusion_matrix.npy
187,2-layer-PCA30,256,64,0.5,0.5,30,0.001,0.38749999999999996,0.0739509972887452,0.39322916666666663,0.786108193277311,0.4004995155810373,0.3214403336486256,0.3875,0.7569327731092438,0.3816997796889101,0.2986787478098302,"[0.41666666666666663, 0.46875, 0.1875, 0.5]","[0.9926470588235294, 0.6875, 0.8392857142857143, 0.625]","[0.7, 0.23115079365079366, 0.08653846153846154, 0.5843088071348941]","[0.5151515151515151, 0.2825757575757576, 0.11842105263157894, 0.36961300923565077]",985,12.41755485534668,model_h256-64_wd0.5_dr0.5_pca30.pt,model_h256-64_wd0.5_dr0.5_pca30_confusion_matrix.npy
188,2-layer-PCA30,256,64,0.5,0.6,30,0.001,0.35,0.03535533905932738,0.4408482142857143,0.7953258827569489,0.36302848697001916,0.3198911798537426,0.35,0.8313035310277958,0.34544339397161977,0.271355089972199,"[0.75, 0.71875, 0.1875, 0.10714285714285714]","[0.8161764705882353, 0.4921875, 0.9017857142857143, 0.9711538461538463]","[0.5803571428571428, 0.19803885630498536, 0.3403846153846154, 0.3333333333333333]","[0.5967032967032967, 0.30950007817385866, 0.2145378151260504, 0.1588235294117647]",997,13.562972784042358,model_h256-64_wd0.5_dr0.6_pca30.pt,model_h256-64_wd0.5_dr0.6_pca30_confusion_matrix.npy
189,2-layer-PCA30,256,64,0.5,0.7,30,0.001,0.41875,0.094165744833246,0.3783482142857143,0.7856524220265029,0.2994256976576055,0.29623484446226045,0.41875,0.7238596881060116,0.27810222672064777,0.29987607980255043,"[0.375, 0.15625, 0.25, 0.7321428571428572]","[0.9558823529411765, 0.9765625, 0.7678571428571429, 0.4423076923076923]","[0.54375, 0.15625, 0.178125, 0.31957779063042224]","[0.413961038961039, 0.15625, 0.17245989304812834, 0.4422684458398744]",1019,13.0952787399292,model_h256-64_wd0.5_dr0.7_pca30.pt,model_h256-64_wd0.5_dr0.7_pca30_confusion_matrix.npy
190,2-layer-PCA30,128,32,0.2,0.5,30,0.001,0.375,0.03952847075210474,0.41480654761904767,0.7914928591628959,0.353234418767507,0.3047865331333202,0.375,0.7909714366515838,0.33489320728291316,0.2743683055719501,"[0.5416666666666667, 0.46875, 0.5416666666666667, 0.10714285714285714]","[0.9117647058823528, 0.7109375, 0.5625, 0.9807692307692308]","[0.6220238095238095, 0.14434523809523808, 0.27156862745098037, 0.375]","[0.5177350427350428, 0.2204861111111111, 0.31425831202046034, 0.16666666666666666]",1019,12.75814938545227,model_h128-32_wd0.2_dr0.5_pca30.pt,model_h128-32_wd0.2_dr0.5_pca30_confusion_matrix.npy
191,2-layer-PCA30,128,32,0.2,0.6,30,0.001,0.38125,0.03247595264191646,0.39360119047619047,0.7873896553813834,0.39749864718614725,0.3292303057100851,0.38125,0.7683086215255333,0.395060606060606,0.31722640893964427,"[0.41666666666666663, 0.5625, 0.041666666666666664, 0.5535714285714286]","[0.9779411764705883, 0.6015625, 0.9642857142857143, 0.6057692307692308]","[0.5875, 0.19291666666666668, 0.3, 0.5095779220779221]","[0.48636363636363633, 0.2868641774891775, 0.06787330316742082, 0.4758201058201058]",983,11.387108087539673,model_h128-32_wd0.2_dr0.6_pca30.pt,model_h128-32_wd0.2_dr0.6_pca30_confusion_matrix.npy
192,2-layer-PCA30,128,32,0.2,0.7,30,0.001,0.41250000000000003,0.02795084971874737,0.32961309523809523,0.7776442307692307,0.2366223233158717,0.259630907710176,0.4125,0.698076923076923,0.2660468936678614,0.3081810729920486,"[0.16666666666666666, 0.0, 0.3125, 0.8392857142857143]","[1.0, 1.0, 0.8125, 0.2980769230769231]","[0.25, 0.0, 0.30448717948717946, 0.39200211377630734]","[0.2, 0.0, 0.30604395604395607, 0.532479674796748]",912,10.621406316757202,model_h128-32_wd0.2_dr0.7_pca30.pt,model_h128-32_wd0.2_dr0.7_pca30_confusion_matrix.npy
193,2-layer-PCA30,128,32,0.3,0.5,30,0.001,0.36250000000000004,0.027950849718747377,0.33370535714285715,0.7717861182934712,0.30300084821409684,0.24983382944879215,0.3625,0.7246444731738849,0.26339775847262237,0.25269593265688045,"[0.25, 0.28125, 0.25, 0.5535714285714286]","[0.9779411764705883, 0.8125, 0.7678571428571428, 0.5288461538461539]","[0.6666666666666666, 0.15681818181818183, 0.07894736842105263, 0.3095711759504863]","[0.30952380952380953, 0.19444444444444442, 0.12, 0.37536706382691465]",1006,12.615092515945435,model_h128-32_wd0.3_dr0.5_pca30.pt,model_h128-32_wd0.3_dr0.5_pca30_confusion_matrix.npy
194,2-layer-PCA30,128,32,0.3,0.6,30,0.001,0.375,0.043301270189221946,0.3802083333333333,0.7803750707013575,0.24486466599102985,0.2815002568440991,0.375,0.7465002828054298,0.22562607215417935,0.26746532766199405,"[0.5, 0.3125, 0.20833333333333334, 0.5]","[0.9117647058823529, 0.8203125, 0.8125, 0.5769230769230769]","[0.45202020202020204, 0.1516544117647059, 0.08064516129032258, 0.2951388888888889]","[0.4509803921568627, 0.20416666666666666, 0.11627906976744186, 0.3545748987854251]",1057,12.26404070854187,model_h128-32_wd0.3_dr0.6_pca30.pt,model_h128-32_wd0.3_dr0.6_pca30_confusion_matrix.npy
195,2-layer-PCA30,128,32,0.3,0.7,30,0.001,0.35625,0.020728904939721248,0.3582589285714286,0.7800846901260504,0.3083740751478671,0.27073305378441415,0.35625,0.7640887605042017,0.32498369464549304,0.27161453693512294,"[0.375, 0.34375, 0.375, 0.3392857142857143]","[0.8602941176470589, 0.8046875, 0.7053571428571428, 0.75]","[0.25434782608695655, 0.3076923076923077, 0.19433198380566802, 0.477124183006536]","[0.26802507836990597, 0.27871148459383754, 0.24, 0.296195652173913]",1105,14.902721643447876,model_h128-32_wd0.3_dr0.7_pca30.pt,model_h128-32_wd0.3_dr0.7_pca30_confusion_matrix.npy
196,2-layer-PCA30,128,32,0.5,0.5,30,0.001,0.36875,0.04463392767839281,0.3995535714285714,0.7880979314802845,0.3831750194250194,0.323309234307518,0.36875,0.7836417259211377,0.36345143745143743,0.2950825385522182,"[0.41666666666666663, 0.625, 0.2708333333333333, 0.2857142857142857]","[0.9779411764705883, 0.5625, 0.7946428571428571, 0.8173076923076923]","[0.6666666666666666, 0.2022222222222222, 0.18653846153846154, 0.4772727272727273]","[0.5111111111111111, 0.29907773386034253, 0.20933014354066987, 0.27371794871794874]",935,11.450104475021362,model_h128-32_wd0.5_dr0.5_pca30.pt,model_h128-32_wd0.5_dr0.5_pca30_confusion_matrix.npy
197,2-layer-PCA30,128,32,0.5,0.6,30,0.001,0.39375000000000004,0.07781187248742959,0.39694940476190477,0.7919915562378798,0.5222496100713012,0.364308427834243,0.39375,0.774216224951519,0.4971175913547238,0.3511149185958969,"[0.41666666666666663, 0.34375, 0.5416666666666666, 0.2857142857142857]","[0.9485294117647058, 0.78125, 0.5535714285714286, 0.8846153846153846]","[0.7666666666666666, 0.40931372549019607, 0.3860294117647059, 0.5269886363636364]","[0.4742063492063492, 0.3009090909090909, 0.3787849378881987, 0.30333333333333334]",1042,13.482314586639404,model_h128-32_wd0.5_dr0.6_pca30.pt,model_h128-32_wd0.5_dr0.6_pca30_confusion_matrix.npy
198,2-layer-PCA30,128,32,0.5,0.7,30,0.001,0.375,0.03535533905932737,0.32254464285714285,0.769276220103426,0.2576320446386236,0.2337359699124405,0.375,0.702104880413704,0.24007082740635372,0.24607884272590158,"[0.25, 0.09375, 0.25, 0.6964285714285714]","[0.9558823529411764, 0.96875, 0.7678571428571429, 0.38461538461538464]","[0.3333333333333333, 0.3333333333333333, 0.07894736842105263, 0.28491414346677507]","[0.26666666666666666, 0.14545454545454545, 0.12, 0.4028226675285499]",854,10.58246111869812,model_h128-32_wd0.5_dr0.7_pca30.pt,model_h128-32_wd0.5_dr0.7_pca30_confusion_matrix.npy
199,2-layer-PCA30,64,16,0.2,0.5,30,0.001,0.36250000000000004,0.027950849718747377,0.38132440476190477,0.7781391402714932,0.3463839455706211,0.2991238806128512,0.3625,0.7500565610859729,0.2826331114732986,0.2604858246328835,"[0.5, 0.34375, 0.39583333333333337, 0.2857142857142857]","[0.9779411764705883, 0.75, 0.6249999999999999, 0.7596153846153846]","[0.8583333333333334, 0.15257352941176472, 0.15503432494279176, 0.2195945945945946]","[0.5946969696969697, 0.18898809523809523, 0.22, 0.19281045751633988]",977,11.389588356018066,model_h64-16_wd0.2_dr0.5_pca30.pt,model_h64-16_wd0.2_dr0.5_pca30_confusion_matrix.npy
200,2-layer-PCA30,64,16,0.2,0.6,30,0.001,0.35625,0.05694020986965188,0.376860119047619,0.7816830458144796,0.2727894779205263,0.288084316489822,0.35625,0.7704821832579185,0.24678977369703176,0.26654701332416875,"[0.4583333333333333, 0.40625, 0.375, 0.26785714285714285]","[0.9338235294117647, 0.6640625, 0.75, 0.7788461538461539]","[0.44107142857142856, 0.24708333333333335, 0.1967741935483871, 0.2062289562289562]","[0.44555444555444557, 0.23418560606060607, 0.2506459948320413, 0.22195121951219512]",952,12.044973373413086,model_h64-16_wd0.2_dr0.6_pca30.pt,model_h64-16_wd0.2_dr0.6_pca30_confusion_matrix.npy
201,2-layer-PCA30,64,16,0.2,0.7,30,0.001,0.40625,0.020728904939721245,0.38913690476190477,0.7913741818842921,0.36244899562514654,0.30766766653316385,0.40625,0.7592467275371687,0.3534728835064513,0.3014909541889531,"[0.3333333333333333, 0.3125, 0.5, 0.4107142857142857]","[0.9852941176470589, 0.8203125, 0.5714285714285714, 0.7884615384615384]","[0.6041666666666666, 0.16521739130434782, 0.1667953667953668, 0.5136165577342048]","[0.4277777777777778, 0.2078853046594982, 0.25010855405992183, 0.34489902963545765]",1050,12.641298770904541,model_h64-16_wd0.2_dr0.7_pca30.pt,model_h64-16_wd0.2_dr0.7_pca30_confusion_matrix.npy
202,2-layer-PCA30,64,16,0.3,0.5,30,0.001,0.3875,0.027950849718747377,0.38578869047619047,0.7834089164511958,0.3084512061403509,0.3127083846660073,0.3875,0.7461356658047834,0.2855268640350877,0.30488096884394067,"[0.4583333333333333, 0.28125, 0.375, 0.4285714285714286]","[0.9044117647058824, 0.890625, 0.7232142857142857, 0.6153846153846154]","[0.453125, 0.30833333333333335, 0.18859649122807015, 0.28375]","[0.4136363636363637, 0.25186335403726706, 0.24807987711213517, 0.3372539438782633]",976,11.906837701797485,model_h64-16_wd0.3_dr0.5_pca30.pt,model_h64-16_wd0.3_dr0.5_pca30_confusion_matrix.npy
203,2-layer-PCA30,64,16,0.3,0.6,30,0.001,0.4375,0.021650635094610963,0.3939732142857143,0.7951541794602457,0.41117488992488993,0.3383298586130743,0.4375,0.7431167178409825,0.40445700595700596,0.3592035731527067,"[0.41666666666666663, 0.09375, 0.33333333333333337, 0.7321428571428571]","[0.9411764705882353, 0.9296875, 0.8482142857142857, 0.46153846153846156]","[0.5416666666666666, 0.29545454545454547, 0.3707264957264957, 0.4368518518518519]","[0.4138888888888889, 0.10818713450292397, 0.309047619047619, 0.5221957920128651]",877,10.42224383354187,model_h64-16_wd0.3_dr0.6_pca30.pt,model_h64-16_wd0.3_dr0.6_pca30_confusion_matrix.npy
204,2-layer-PCA30,64,16,0.3,0.7,30,0.001,0.30625,0.09416574483324604,0.3675595238095238,0.777856334841629,0.28299993017734953,0.25227844624925755,0.30625,0.8051753393665159,0.26501117162407484,0.21781913326633187,"[0.6666666666666666, 0.375, 0.375, 0.05357142857142857]","[0.6691176470588235, 0.75, 0.75, 0.9423076923076923]","[0.4409090909090909, 0.1380952380952381, 0.44585253456221197, 0.10714285714285714]","[0.45786445012787724, 0.19806763285024154, 0.2817531305903399, 0.07142857142857142]",1121,12.816978931427002,model_h64-16_wd0.3_dr0.7_pca30.pt,model_h64-16_wd0.3_dr0.7_pca30_confusion_matrix.npy
205,2-layer-PCA30,64,16,0.5,0.5,30,0.001,0.38750000000000007,0.04145780987944252,0.4032738095238095,0.7853229031997415,0.35960098274934094,0.34541296986633185,0.3875,0.7537916127989657,0.3024735602515901,0.3098916261106605,"[0.5416666666666666, 0.25, 0.625, 0.19642857142857142]","[0.9632352941176471, 0.859375, 0.4821428571428571, 0.8365384615384616]","[0.8214285714285714, 0.15833333333333333, 0.2586420262354591, 0.2]","[0.6435897435897436, 0.17857142857142855, 0.36365737397082193, 0.19583333333333333]",984,12.149987936019897,model_h64-16_wd0.5_dr0.5_pca30.pt,model_h64-16_wd0.5_dr0.5_pca30_confusion_matrix.npy
206,2-layer-PCA30,64,16,0.5,0.6,30,0.001,0.3375,0.1125,0.3835565476190476,0.7834265917905623,0.30196767119411433,0.2900744017215999,0.3375,0.7962063671622495,0.26588031570862636,0.25999082255441686,"[0.6666666666666666, 0.34375, 0.2916666666666667, 0.23214285714285715]","[0.7205882352941176, 0.78125, 0.7857142857142856, 0.846153846153846]","[0.5410714285714286, 0.2683333333333333, 0.16820276497695852, 0.23026315789473684]","[0.501843265430222, 0.24090909090909093, 0.19216646266829865, 0.2253787878787879]",1153,13.703166484832764,model_h64-16_wd0.5_dr0.6_pca30.pt,model_h64-16_wd0.5_dr0.6_pca30_confusion_matrix.npy
207,2-layer-PCA30,64,16,0.5,0.7,30,0.001,0.39375,0.0480071609241788,0.3627232142857143,0.7863569105526826,0.35053391053391053,0.29574678589384473,0.39375,0.7516776422107304,0.355287518037518,0.31626431085254614,"[0.5, 0.03125, 0.1875, 0.7321428571428571]","[0.7720588235294118, 0.9921875, 0.9196428571428572, 0.4615384615384615]","[0.41688311688311686, 0.25, 0.29166666666666663, 0.4435858585858586]","[0.39691876750700283, 0.05555555555555555, 0.2012820512820513, 0.5292307692307692]",1256,16.14280366897583,model_h64-16_wd0.5_dr0.7_pca30.pt,model_h64-16_wd0.5_dr0.7_pca30_confusion_matrix.npy
208,2-layer-PCA50,256,64,0.2,0.5,50,0.001,0.34375,0.020728904939721245,0.4412202380952381,0.7924283896250808,0.34020515296250586,0.30446629922745194,0.34375,0.8259635585003233,0.31310509316391666,0.2448963355060036,"[0.7916666666666666, 0.6875, 0.25, 0.03571428571428571]","[0.8161764705882353, 0.515625, 0.8571428571428571, 0.9807692307692308]","[0.6143356643356643, 0.19657407407407407, 0.21657754010695185, 0.3333333333333333]","[0.62053998632946, 0.30519480519480524, 0.22938530734632684, 0.06274509803921569]",1174,16.07797074317932,model_h256-64_wd0.2_dr0.5_pca50.pt,model_h256-64_wd0.2_dr0.5_pca50_confusion_matrix.npy
209,2-layer-PCA50,256,64,0.2,0.6,50,0.001,0.375,0.08838834764831845,0.39657738095238093,0.7868530825791855,0.4166537479037479,0.3130235835592978,0.375,0.7724123303167421,0.36231855231855226,0.2762611396539968,"[0.4583333333333333, 0.4375, 0.45833333333333337, 0.23214285714285712]","[0.9779411764705882, 0.703125, 0.5625, 0.9038461538461539]","[0.8928571428571428, 0.23055555555555557, 0.15683865683865683, 0.38636363636363635]","[0.5502747252747253, 0.26825951825951827, 0.23356009070294784, 0.19999999999999998]",1075,15.49262547492981,model_h256-64_wd0.2_dr0.6_pca50.pt,model_h256-64_wd0.2_dr0.6_pca50_confusion_matrix.npy
